"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","28739","","","","0"
"2011-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","24057","","","","0"
"2012-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","20718","","","","0"
"2012-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","27745","","","","0"
"2012-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","25936","","","","0"
"2012-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","24722","","","","0"
"2013-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","24810","","","","0"
"2013-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","30410","","","","0"
"2013-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","25613","","","","0"
"2013-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","22734","","","","0"
"2014-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","25497","","","","0"
"2014-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","28085","","","","0"
"2014-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","22954","","","","0"
"2014-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","19242","","","","0"
"2015-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","19780","","","","0"
"2015-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","27698","","","","0"
"2015-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","29679","","","","0"
"2015-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","26473","","","","0"
"2016-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","31730","","","","0"
"2016-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","32250","","","","0"
"2016-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","24800","","","","0"
"2016-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","21139","","","","0"
"2017-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","25301","","","","0"
"2017-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","27280","","","","0"
"2017-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","28067","","","","0"
"2017-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","31393","","","","0"
"2018-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","35253","","","","0"
"2018-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","37798","","","","0"
"2018-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","33247","","","","0"
"2018-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","31171","","","","0"
"2019-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","31160","","","","0"
"2019-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","43530","","","","0"
"2019-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","45930","","","","0"
"2019-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","32764","","","","0"
"2020-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","32342","","","","0"
"2020-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","16069","","","","0"
"2020-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","17257","","","","0"
"2020-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","17288","","","","0"
"2021-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","35005","","","","0"
"2021-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","38358","","","","0"
"2021-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","58988","","","","0"
"2021-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","66953","","","","0"
"2022-01","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","50679","","","","0"
"2022-04","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","50804","","","","0"
"2022-07","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","50132","","","","0"
"2022-10","Ontario","2016A000235","Immigrants","Persons","249","units","0","v29850372","7.1","33390","","","","0"
"2006-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","7027","","","","0"
"2006-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5691","","","","0"
"2006-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4880","","","","0"
"2006-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6633","","","","0"
"2007-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6045","","","","0"
"2007-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5323","","","","0"
"2007-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6943","","","","0"
"2007-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5934","","","","0"
"2008-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5993","","","","0"
"2008-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4580","","","","0"
"2008-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","7676","","","","0"
"2008-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6221","","","","0"
"2009-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4915","","","","0"
"2009-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","2919","","","","0"
"2009-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4750","","","","0"
"2009-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5032","","","","0"
"2010-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4627","","","","0"
"2010-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","3155","","","","0"
"2010-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4722","","","","0"
"2010-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4987","","","","0"
"2011-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5285","","","","0"
"2011-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","2968","","","","0"
"2011-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","7278","","","","0"
"2011-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","7233","","","","0"
"2012-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6868","","","","0"
"2012-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4008","","","","0"
"2012-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5834","","","","0"
"2012-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6373","","","","0"
"2013-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","7017","","","","0"
"2013-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4439","","","","0"
"2013-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5362","","","","0"
"2013-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6899","","","","0"
"2014-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","7527","","","","0"
"2014-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5129","","","","0"
"2014-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6197","","","","0"
"2014-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6030","","","","0"
"2015-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","7341","","","","0"
"2015-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4233","","","","0"
"2015-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6731","","","","0"
"2015-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","7159","","","","0"
"2016-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","7272","","","","0"
"2016-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","3666","","","","0"
"2016-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6698","","","","0"
"2016-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6184","","","","0"
"2017-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6751","","","","0"
"2017-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","2200","","","","0"
"2017-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","2435","","","","0"
"2017-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","3786","","","","0"
"2018-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","6079","","","","0"
"2018-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","1857","","","","0"
"2018-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","2256","","","","0"
"2018-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4208","","","","0"
"2019-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5329","","","","0"
"2019-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","1709","","","","0"
"2019-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4205","","","","0"
"2019-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4153","","","","0"
"2020-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5041","","","","0"
"2020-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","1188","","","","0"
"2020-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","-327","","","","0"
"2020-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","2168","","","","0"
"2021-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4781","","","","0"
"2021-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","3918","","","","0"
"2021-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","2352","","","","0"
"2021-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4507","","","","0"
"2022-01","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","5299","","","","0"
"2022-04","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","1824","","","","0"
"2022-07","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","2390","","","","0"
"2022-10","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834794","7.6","4431","","","","0"
"2006-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6606","","","","0"
"2006-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7092","","","","0"
"2006-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10677","","","","0"
"2006-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7213","","","","0"
"2007-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6793","","","","0"
"2007-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7665","","","","0"
"2007-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10919","","","","0"
"2007-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7023","","","","0"
"2008-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7039","","","","0"
"2008-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7583","","","","0"
"2008-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10950","","","","0"
"2008-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6888","","","","0"
"2009-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5901","","","","0"
"2009-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5542","","","","0"
"2009-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8654","","","","0"
"2009-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6190","","","","0"
"2010-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5713","","","","0"
"2010-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6338","","","","0"
"2010-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9270","","","","0"
"2010-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6299","","","","0"
"2011-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6503","","","","0"
"2011-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6610","","","","0"
"2011-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10019","","","","0"
"2011-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6914","","","","0"
"2012-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6616","","","","0"
"2012-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6166","","","","0"
"2012-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9249","","","","0"
"2012-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6029","","","","0"
"2013-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6557","","","","0"
"2013-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6425","","","","0"
"2013-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9231","","","","0"
"2013-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6399","","","","0"
"2014-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6914","","","","0"
"2014-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6659","","","","0"
"2014-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9977","","","","0"
"2014-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5913","","","","0"
"2015-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6835","","","","0"
"2015-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6596","","","","0"
"2015-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","10872","","","","0"
"2015-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6832","","","","0"
"2016-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7018","","","","0"
"2016-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","5981","","","","0"
"2016-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","19021","","","","0"
"2016-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","11413","","","","0"
"2017-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","12215","","","","0"
"2017-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9960","","","","0"
"2017-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","13726","","","","0"
"2017-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8576","","","","0"
"2018-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","11244","","","","0"
"2018-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9513","","","","0"
"2018-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","13590","","","","0"
"2018-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9117","","","","0"
"2019-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9976","","","","0"
"2019-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8703","","","","0"
"2019-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","14086","","","","0"
"2019-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8428","","","","0"
"2020-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9873","","","","0"
"2020-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","3382","","","","0"
"2020-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7731","","","","0"
"2020-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","6152","","","","0"
"2021-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8001","","","","0"
"2021-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","7713","","","","0"
"2021-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","13695","","","","0"
"2021-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9338","","","","0"
"2022-01","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9839","","","","0"
"2022-04","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","8816","","","","0"
"2022-07","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","13940","","","","0"
"2022-10","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29850373","7.2","9351","","","","0"
"2006-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2535","","","","0"
"2006-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4511","","","","0"
"2006-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","7818","","","","0"
"2006-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2238","","","","0"
"2007-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2335","","","","0"
"2007-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4039","","","","0"
"2007-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","6019","","","","0"
"2007-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2731","","","","0"
"2008-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2637","","","","0"
"2008-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4691","","","","0"
"2008-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","5407","","","","0"
"2008-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2370","","","","0"
"2009-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2549","","","","0"
"2009-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4188","","","","0"
"2009-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","5887","","","","0"
"2009-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2829","","","","0"
"2010-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2695","","","","0"
"2010-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4883","","","","0"
"2010-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","6541","","","","0"
"2010-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2960","","","","0"
"2011-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2867","","","","0"
"2011-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","5315","","","","0"
"2011-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","6624","","","","0"
"2011-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2836","","","","0"
"2012-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2816","","","","0"
"2012-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","5220","","","","0"
"2012-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","7214","","","","0"
"2012-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2720","","","","0"
"2013-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2700","","","","0"
"2013-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","5132","","","","0"
"2013-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","7571","","","","0"
"2013-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2630","","","","0"
"2014-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2549","","","","0"
"2014-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4703","","","","0"
"2014-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","7603","","","","0"
"2014-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2929","","","","0"
"2015-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2639","","","","0"
"2015-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","5517","","","","0"
"2015-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","8066","","","","0"
"2015-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2811","","","","0"
"2016-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2858","","","","0"
"2016-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","5309","","","","0"
"2016-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","12323","","","","0"
"2016-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","5229","","","","0"
"2017-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","5464","","","","0"
"2017-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","7760","","","","0"
"2017-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","11291","","","","0"
"2017-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4790","","","","0"
"2018-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","5165","","","","0"
"2018-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","7656","","","","0"
"2018-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","11334","","","","0"
"2018-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4909","","","","0"
"2019-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4647","","","","0"
"2019-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","6994","","","","0"
"2019-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","9881","","","","0"
"2019-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4275","","","","0"
"2020-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","4832","","","","0"
"2020-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","2194","","","","0"
"2020-07","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","8058","","","","0"
"2020-10","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","3984","","","","0"
"2021-01","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","3220","","","","0"
"2021-04","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29850374","7.3","3795","","","","0"
