"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-01","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","12873","","","","0"
"2017-04","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","16085","","","","0"
"2017-07","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","13854","","","","0"
"2017-10","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","9569","","","","0"
"2018-01","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","11035","","","","0"
"2018-04","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","13450","","","","0"
"2018-07","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","15348","","","","0"
"2018-10","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","11291","","","","0"
"2019-01","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","8047","","","","0"
"2019-04","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","10176","","","","0"
"2019-07","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","11529","","","","0"
"2019-10","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","10814","","","","0"
"2020-01","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","7975","","","","0"
"2020-04","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","2983","","","","0"
"2020-07","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","7218","","","","0"
"2020-10","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","7057","","","","0"
"2021-01","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","10152","","","","0"
"2021-04","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","9244","","","","0"
"2021-07","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","14857","","","","0"
"2021-10","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","16022","","","","0"
"2022-01","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","13632","","","","0"
"2022-04","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","18294","","","","0"
"2022-07","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","20607","","","","0"
"2022-10","Quebec","2016A000224","Immigrants","Persons","249","units","0","v29850367","6.1","16188","","","","0"
"2006-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1804","","","","0"
"2006-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1683","","","","0"
"2006-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","429","","","","0"
"2006-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1527","","","","0"
"2007-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1208","","","","0"
"2007-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1277","","","","0"
"2007-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2039","","","","0"
"2007-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1752","","","","0"
"2008-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1481","","","","0"
"2008-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1590","","","","0"
"2008-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2215","","","","0"
"2008-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1940","","","","0"
"2009-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1306","","","","0"
"2009-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1270","","","","0"
"2009-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1379","","","","0"
"2009-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1537","","","","0"
"2010-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1299","","","","0"
"2010-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1238","","","","0"
"2010-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1835","","","","0"
"2010-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1649","","","","0"
"2011-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1763","","","","0"
"2011-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1287","","","","0"
"2011-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2492","","","","0"
"2011-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2214","","","","0"
"2012-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1994","","","","0"
"2012-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1590","","","","0"
"2012-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2067","","","","0"
"2012-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2072","","","","0"
"2013-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2080","","","","0"
"2013-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1723","","","","0"
"2013-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2208","","","","0"
"2013-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2255","","","","0"
"2014-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2322","","","","0"
"2014-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2218","","","","0"
"2014-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2652","","","","0"
"2014-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2374","","","","0"
"2015-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2649","","","","0"
"2015-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2230","","","","0"
"2015-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2524","","","","0"
"2015-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2463","","","","0"
"2016-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2172","","","","0"
"2016-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1573","","","","0"
"2016-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2825","","","","0"
"2016-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2386","","","","0"
"2017-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","2053","","","","0"
"2017-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1651","","","","0"
"2017-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1492","","","","0"
"2017-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1439","","","","0"
"2018-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1614","","","","0"
"2018-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1108","","","","0"
"2018-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1146","","","","0"
"2018-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1529","","","","0"
"2019-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1437","","","","0"
"2019-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","800","","","","0"
"2019-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","954","","","","0"
"2019-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","892","","","","0"
"2020-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","894","","","","0"
"2020-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","427","","","","0"
"2020-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","-236","","","","0"
"2020-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","705","","","","0"
"2021-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1041","","","","0"
"2021-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1194","","","","0"
"2021-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1037","","","","0"
"2021-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1565","","","","0"
"2022-01","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1647","","","","0"
"2022-04","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","757","","","","0"
"2022-07","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1183","","","","0"
"2022-10","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834793","6.6","1594","","","","0"
"2006-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1716","","","","0"
"2006-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2178","","","","0"
"2006-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3220","","","","0"
"2006-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1985","","","","0"
"2007-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1731","","","","0"
"2007-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2512","","","","0"
"2007-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3203","","","","0"
"2007-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2054","","","","0"
"2008-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1771","","","","0"
"2008-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2467","","","","0"
"2008-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3273","","","","0"
"2008-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2161","","","","0"
"2009-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1628","","","","0"
"2009-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2117","","","","0"
"2009-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2661","","","","0"
"2009-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1927","","","","0"
"2010-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1666","","","","0"
"2010-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2284","","","","0"
"2010-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3232","","","","0"
"2010-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2045","","","","0"
"2011-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2131","","","","0"
"2011-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2407","","","","0"
"2011-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3368","","","","0"
"2011-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2081","","","","0"
"2012-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1884","","","","0"
"2012-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2279","","","","0"
"2012-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3075","","","","0"
"2012-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1895","","","","0"
"2013-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1865","","","","0"
"2013-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2289","","","","0"
"2013-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3173","","","","0"
"2013-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1961","","","","0"
"2014-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1994","","","","0"
"2014-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2521","","","","0"
"2014-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3440","","","","0"
"2014-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2141","","","","0"
"2015-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2303","","","","0"
"2015-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2672","","","","0"
"2015-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3662","","","","0"
"2015-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2257","","","","0"
"2016-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1989","","","","0"
"2016-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2182","","","","0"
"2016-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","6640","","","","0"
"2016-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","4052","","","","0"
"2017-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3656","","","","0"
"2017-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","4182","","","","0"
"2017-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","4748","","","","0"
"2017-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2831","","","","0"
"2018-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2984","","","","0"
"2018-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3326","","","","0"
"2018-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","4664","","","","0"
"2018-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3062","","","","0"
"2019-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2774","","","","0"
"2019-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2971","","","","0"
"2019-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","4306","","","","0"
"2019-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2243","","","","0"
"2020-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2358","","","","0"
"2020-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","1204","","","","0"
"2020-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2963","","","","0"
"2020-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2250","","","","0"
"2021-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2084","","","","0"
"2021-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2600","","","","0"
"2021-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","4573","","","","0"
"2021-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3084","","","","0"
"2022-01","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2971","","","","0"
"2022-04","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","2937","","","","0"
"2022-07","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","4784","","","","0"
"2022-10","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29850368","6.2","3141","","","","0"
"2006-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","808","","","","0"
"2006-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1437","","","","0"
"2006-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","3429","","","","0"
"2006-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","982","","","","0"
"2007-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1024","","","","0"
"2007-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1771","","","","0"
"2007-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1809","","","","0"
"2007-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","821","","","","0"
"2008-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","792","","","","0"
"2008-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1410","","","","0"
"2008-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1731","","","","0"
"2008-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","758","","","","0"
"2009-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","816","","","","0"
"2009-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1341","","","","0"
"2009-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1908","","","","0"
"2009-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","918","","","","0"
"2010-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","874","","","","0"
"2010-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1583","","","","0"
"2010-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","2027","","","","0"
"2010-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","917","","","","0"
"2011-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","888","","","","0"
"2011-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1647","","","","0"
"2011-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","2198","","","","0"
"2011-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","941","","","","0"
"2012-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","935","","","","0"
"2012-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1732","","","","0"
"2012-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","2302","","","","0"
"2012-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","867","","","","0"
"2013-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","862","","","","0"
"2013-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1638","","","","0"
"2013-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","2227","","","","0"
"2013-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","774","","","","0"
"2014-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","750","","","","0"
"2014-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1384","","","","0"
"2014-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","2090","","","","0"
"2014-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","805","","","","0"
"2015-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","726","","","","0"
"2015-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1516","","","","0"
"2015-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","2475","","","","0"
"2015-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","863","","","","0"
"2016-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","877","","","","0"
"2016-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1629","","","","0"
"2016-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","3815","","","","0"
"2016-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1666","","","","0"
"2017-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1603","","","","0"
"2017-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","2531","","","","0"
"2017-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","3256","","","","0"
"2017-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1392","","","","0"
"2018-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1370","","","","0"
"2018-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","2218","","","","0"
"2018-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","3518","","","","0"
"2018-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1533","","","","0"
"2019-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1337","","","","0"
"2019-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","2171","","","","0"
"2019-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","3352","","","","0"
"2019-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1351","","","","0"
"2020-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1464","","","","0"
"2020-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","777","","","","0"
"2020-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","3199","","","","0"
"2020-10","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1545","","","","0"
"2021-01","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1043","","","","0"
"2021-04","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","1406","","","","0"
"2021-07","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29850369","6.3","3536","","","","0"
