"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","New Brunswick","2016A000213","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413211","6.12.1","54600","A","","","0"
"2015","New Brunswick","2016A000213","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413211","6.12.1","56200","A","","","0"
"2016","New Brunswick","2016A000213","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413211","6.12.1","54900","B","","","0"
"2017","New Brunswick","2016A000213","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413211","6.12.1","56000","A","","","0"
"2018","New Brunswick","2016A000213","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413211","6.12.1","56600","A","","","0"
"2019","New Brunswick","2016A000213","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413211","6.12.1","56700","A","","","0"
"2020","New Brunswick","2016A000213","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413211","6.12.1","58800","A","","","0"
"2021","New Brunswick","2016A000213","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413211","6.12.1","60000","A","","","0"
"2006","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","63100","A","","","0"
"2007","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","65300","A","","","0"
"2008","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","67000","A","","","0"
"2009","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","69800","A","","","0"
"2010","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","72300","A","","","0"
"2011","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","71800","A","","","0"
"2012","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","69400","A","","","0"
"2013","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","71200","B","","","0"
"2014","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","73500","A","","","0"
"2015","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","74400","B","","","0"
"2016","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","72500","A","","","0"
"2017","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","74900","A","","","0"
"2018","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","75900","A","","","0"
"2019","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","75600","A","","","0"
"2020","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","81200","A","","","0"
"2021","New Brunswick","2016A000213","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96413212","6.12.2","81500","A","","","0"
"2006","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","25000","B","","","0"
"2007","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","25700","C","","","0"
"2008","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","25300","C","","","0"
"2009","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","26800","C","","","0"
"2010","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","26800","C","","","0"
"2011","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","26700","C","","","0"
"2012","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","27000","C","","","0"
"2013","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","28900","C","","","0"
"2014","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","29100","C","","","0"
"2015","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","27100","B","","","0"
"2016","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","27700","B","","","0"
"2017","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","29600","B","","","0"
"2018","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","28000","B","","","0"
"2019","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","29900","C","","","0"
"2020","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","31200","B","","","0"
"2021","New Brunswick","2016A000213","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413224","6.12.14","32400","B","","","0"


