"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","58400","A","","","0"
"2009","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","60500","A","","","0"
"2010","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","60500","A","","","0"
"2011","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","62300","A","","","0"
"2012","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","64700","A","","","0"
"2013","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","66400","B","","","0"
"2014","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","70800","A","","","0"
"2015","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","68300","A","","","0"
"2016","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","67800","A","","","0"
"2017","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","67900","A","","","0"
"2018","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","66700","A","","","0"
"2019","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","66600","A","","","0"
"2020","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","70000","A","","","0"
"2021","Saskatchewan","2016A000247","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414411","11.12.1","68200","A","","","0"
"2006","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","72800","B","","","0"
"2007","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","76300","B","","","0"
"2008","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","81400","A","","","0"
"2009","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","87600","A","","","0"
"2010","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","85600","B","","","0"
"2011","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","89400","B","","","0"
"2012","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","90700","A","","","0"
"2013","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","90300","A","","","0"
"2014","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","95300","B","","","0"
"2015","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","94000","A","","","0"
"2016","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","91400","A","","","0"
"2017","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","94400","A","","","0"
"2018","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","91700","A","","","0"
"2019","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","90300","B","","","0"
"2020","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","93800","A","","","0"
"2021","Saskatchewan","2016A000247","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96414412","11.12.2","92300","A","","","0"
"2006","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","26300","C","","","0"
"2007","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","29000","C","","","0"
"2008","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","29300","C","","","0"
"2009","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","30100","C","","","0"
"2010","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","31300","C","","","0"
"2011","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","34000","C","","","0"
"2012","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","36600","B","","","0"
"2013","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","34800","C","","","0"
"2014","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","35300","C","","","0"
"2015","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","37900","B","","","0"
"2016","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","34100","C","","","0"
"2017","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","33600","B","","","0"
"2018","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","33800","B","","","0"
"2019","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","34000","B","","","0"
"2020","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","34800","B","","","0"
"2021","Saskatchewan","2016A000247","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414424","11.12.14","34500","B","","","0"


