"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Atlantic provinces","2016A00011","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412132","2.6.2","14600","B","","","0"
"2019","Atlantic provinces","2016A00011","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412132","2.6.2","14100","B","","","0"
"2020","Atlantic provinces","2016A00011","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412132","2.6.2","22400","A","","","0"
"2021","Atlantic provinces","2016A00011","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412132","2.6.2","18700","A","","","0"
"2006","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","4400","E","","","0"
"2007","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","6200","D","","","0"
"2008","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","6700","D","","","0"
"2009","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","6300","D","","","0"
"2010","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","8100","D","","","0"
"2011","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","8700","C","","","0"
"2012","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","7200","D","","","0"
"2013","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","6100","E","","","0"
"2014","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","7800","D","","","0"
"2015","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","7600","C","","","0"
"2016","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","7400","D","","","0"
"2017","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","7600","C","","","0"
"2018","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","8000","C","","","0"
"2019","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","9100","D","","","0"
"2020","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","14000","B","","","0"
"2021","Atlantic provinces","2016A00011","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412144","2.6.14","10400","C","","","0"
"2006","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","56900","A","","","0"
"2007","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","58100","A","","","0"
"2008","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","57900","A","","","0"
"2009","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","58300","A","","","0"
"2010","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","58700","A","","","0"
"2011","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","60200","A","","","0"
"2012","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","61000","A","","","0"
"2013","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","63100","A","","","0"
"2014","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","63800","A","","","0"
"2015","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","62900","A","","","0"
"2016","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","62900","A","","","0"
"2017","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","62600","A","","","0"
"2018","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","63600","A","","","0"
"2019","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","63300","A","","","0"
"2020","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","67600","A","","","0"
"2021","Atlantic provinces","2016A00011","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412171","2.8.1","69200","A","","","0"
"2006","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","74400","A","","","0"
"2007","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","76300","A","","","0"
"2008","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","76100","A","","","0"
"2009","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","77500","A","","","0"
"2010","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","79000","A","","","0"
"2011","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","82200","A","","","0"
"2012","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","82400","A","","","0"
"2013","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","85000","A","","","0"
"2014","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","86800","A","","","0"
"2015","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","88700","A","","","0"
"2016","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","86700","A","","","0"
"2017","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","87500","A","","","0"
"2018","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","87900","A","","","0"
"2019","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","88900","A","","","0"
"2020","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","96400","A","","","0"
"2021","Atlantic provinces","2016A00011","Median total income","Economic families","2021 constant dollars","429","units","0","v96412172","2.8.2","94700","A","","","0"
"2006","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","25600","B","","","0"
"2007","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","27600","B","","","0"
"2008","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","26200","C","","","0"
"2009","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","27200","B","","","0"
"2010","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","27900","B","","","0"
"2011","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","28800","B","","","0"
"2012","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","30100","B","","","0"
"2013","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","33100","B","","","0"
"2014","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","31100","B","","","0"
"2015","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","29200","B","","","0"
"2016","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","30800","B","","","0"
"2017","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","31300","B","","","0"
"2018","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","31200","B","","","0"
"2019","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","32700","B","","","0"
"2020","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","34800","A","","","0"
"2021","Atlantic provinces","2016A00011","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412184","2.8.14","36200","A","","","0"
"2006","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","6300","B","","","0"
"2007","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","5700","B","","","0"
"2008","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","5800","B","","","0"
"2009","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","5300","B","","","0"
"2010","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","5700","B","","","0"
"2011","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","6200","B","","","0"
"2012","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","6000","B","","","0"
"2013","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","6900","B","","","0"
"2014","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","6900","B","","","0"
"2015","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","7100","B","","","0"
"2016","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","6600","B","","","0"
"2017","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","7000","B","","","0"
"2018","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","6900","A","","","0"
"2019","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","7000","B","","","0"
"2020","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","7500","A","","","0"
"2021","Atlantic provinces","2016A00011","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412211","2.10.1","8200","A","","","0"
"2006","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","9500","B","","","0"
"2007","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","8800","B","","","0"
"2008","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","8800","B","","","0"
"2009","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","8100","B","","","0"
"2010","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","8700","B","","","0"
"2011","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","9700","B","","","0"
"2012","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","9500","B","","","0"
"2013","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","10400","B","","","0"
"2014","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","11300","B","","","0"
"2015","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","11300","B","","","0"
"2016","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","10900","B","","","0"
"2017","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","11300","A","","","0"
"2018","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","11500","A","","","0"
"2019","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","11500","B","","","0"
"2020","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","12500","A","","","0"
"2021","Atlantic provinces","2016A00011","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412212","2.10.2","12500","B","","","0"
"2006","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","1300","E","","","0"
"2007","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","2000","D","","","0"
"2008","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","1300","E","","","0"
"2009","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","1400","E","","","0"
"2010","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","1400","E","","","0"
"2011","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","2000","E","","","0"
"2012","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","1900","E","","","0"
"2013","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","2700","D","","","0"
"2014","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","2600","D","","","0"
"2015","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","1700","E","","","0"
"2016","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","2100","D","","","0"
"2017","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","2100","D","","","0"
"2018","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","2100","D","","","0"
"2019","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","2700","D","","","0"
"2020","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","3000","C","","","0"
"2021","Atlantic provinces","2016A00011","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412224","2.10.14","3500","C","","","0"
"2006","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","50200","A","","","0"
"2007","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","52100","A","","","0"
"2008","Atlantic provinces","2016A00011","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412251","2.12.1","52200","A","","","0"
