"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","1100","E","","","0"
"2008","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","1200","D","","","0"
"2009","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","","F","","","0"
"2010","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","","F","","","0"
"2011","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","1500","E","","","0"
"2012","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","","F","","","0"
"2013","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","","F","","","0"
"2014","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","","F","","","0"
"2015","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","","F","","","0"
"2016","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","","F","","","0"
"2017","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","1800","E","","","0"
"2018","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","1400","E","","","0"
"2019","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","","F","","","0"
"2020","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","11600","C","","","0"
"2021","Manitoba","2016A000246","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414064","10.6.14","6300","E","","","0"
"2006","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","59700","A","","","0"
"2007","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","64200","A","","","0"
"2008","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","67300","B","","","0"
"2009","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","66200","B","","","0"
"2010","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","66300","B","","","0"
"2011","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","65800","A","","","0"
"2012","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","67100","B","","","0"
"2013","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","70400","A","","","0"
"2014","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","70600","A","","","0"
"2015","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","71100","A","","","0"
"2016","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","72000","A","","","0"
"2017","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","73000","A","","","0"
"2018","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","72700","A","","","0"
"2019","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","72200","A","","","0"
"2020","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","75000","A","","","0"
"2021","Manitoba","2016A000246","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414091","10.8.1","74700","A","","","0"
"2006","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","82100","B","","","0"
"2007","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","86400","B","","","0"
"2008","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","89100","A","","","0"
"2009","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","90700","B","","","0"
"2010","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","91900","B","","","0"
"2011","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","89300","A","","","0"
"2012","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","92800","A","","","0"
"2013","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","93800","A","","","0"
"2014","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","93600","A","","","0"
"2015","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","95800","B","","","0"
"2016","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","95700","A","","","0"
"2017","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","99300","A","","","0"
"2018","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","98400","A","","","0"
"2019","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","96300","B","","","0"
"2020","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","102400","A","","","0"
"2021","Manitoba","2016A000246","Median total income","Economic families","2021 constant dollars","429","units","0","v96414092","10.8.2","100300","A","","","0"
"2006","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","30600","C","","","0"
"2007","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","31100","C","","","0"
"2008","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","34800","C","","","0"
"2009","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","36200","C","","","0"
"2010","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","33100","C","","","0"
"2011","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","35700","C","","","0"
"2012","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","35400","B","","","0"
"2013","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","37000","C","","","0"
"2014","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","39200","B","","","0"
"2015","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","39500","C","","","0"
"2016","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","37700","C","","","0"
"2017","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","36100","B","","","0"
"2018","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","38600","B","","","0"
"2019","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","36900","C","","","0"
"2020","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","39800","B","","","0"
"2021","Manitoba","2016A000246","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414104","10.8.14","39100","B","","","0"
"2006","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","7400","B","","","0"
"2007","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","7100","B","","","0"
"2008","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","7700","C","","","0"
"2009","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","7400","B","","","0"
"2010","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","7400","C","","","0"
"2011","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","7800","C","","","0"
"2012","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","8000","B","","","0"
"2013","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","8400","C","","","0"
"2014","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","8500","B","","","0"
"2015","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","9000","B","","","0"
"2016","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","8700","B","","","0"
"2017","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","9100","B","","","0"
"2018","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","9300","B","","","0"
"2019","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","8900","B","","","0"
"2020","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","8900","B","","","0"
"2021","Manitoba","2016A000246","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414131","10.10.1","9600","A","","","0"
"2006","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","11100","B","","","0"
"2007","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","10400","C","","","0"
"2008","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","11200","B","","","0"
"2009","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","11200","C","","","0"
"2010","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","11700","C","","","0"
"2011","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","11800","C","","","0"
"2012","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","12300","B","","","0"
"2013","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","12500","C","","","0"
"2014","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","12700","B","","","0"
"2015","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","12600","B","","","0"
"2016","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","12800","B","","","0"
"2017","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","14100","B","","","0"
"2018","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","14200","B","","","0"
"2019","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","12700","C","","","0"
"2020","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","14200","B","","","0"
"2021","Manitoba","2016A000246","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414132","10.10.2","14200","B","","","0"
"2006","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","2900","E","","","0"
"2007","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","2500","E","","","0"
"2008","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","3600","E","","","0"
"2009","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","3600","E","","","0"
"2010","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","2900","E","","","0"
"2011","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","3700","D","","","0"
"2012","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","3200","D","","","0"
"2013","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","4000","D","","","0"
"2014","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","4400","D","","","0"
"2015","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","4200","D","","","0"
"2016","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","3900","D","","","0"
"2017","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","4100","D","","","0"
"2018","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","4200","D","","","0"
"2019","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","3800","D","","","0"
"2020","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","4400","C","","","0"
"2021","Manitoba","2016A000246","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414144","10.10.14","4500","D","","","0"
"2006","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","52700","A","","","0"
"2007","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","56500","A","","","0"
"2008","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","59400","B","","","0"
"2009","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","58700","B","","","0"
"2010","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","58200","A","","","0"
"2011","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","58300","A","","","0"
"2012","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","59000","A","","","0"
"2013","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","61700","A","","","0"
"2014","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","61700","A","","","0"
"2015","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","62200","A","","","0"
"2016","Manitoba","2016A000246","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414171","10.12.1","62800","A","","","0"
