"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Alberta","2016A000248","Median market income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414491","12.4.1","74900","B","","","0"
"2020","Alberta","2016A000248","Median market income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414491","12.4.1","73200","B","","","0"
"2021","Alberta","2016A000248","Median market income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414491","12.4.1","75300","A","","","0"
"2006","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","100400","B","","","0"
"2007","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","105400","B","","","0"
"2008","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","107100","B","","","0"
"2009","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","107700","B","","","0"
"2010","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","103300","B","","","0"
"2011","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","109400","B","","","0"
"2012","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","117600","A","","","0"
"2013","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","113600","B","","","0"
"2014","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","115800","A","","","0"
"2015","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","115200","B","","","0"
"2016","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","108400","B","","","0"
"2017","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","112600","A","","","0"
"2018","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","111100","A","","","0"
"2019","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","109500","B","","","0"
"2020","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","102100","A","","","0"
"2021","Alberta","2016A000248","Median market income","Economic families","2021 constant dollars","429","units","0","v96414492","12.4.2","107100","A","","","0"
"2006","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","35600","C","","","0"
"2007","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","37700","C","","","0"
"2008","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","44700","C","","","0"
"2009","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","41200","C","","","0"
"2010","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","39500","C","","","0"
"2011","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","34100","D","","","0"
"2012","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","41700","C","","","0"
"2013","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","42100","C","","","0"
"2014","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","42900","D","","","0"
"2015","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","42200","C","","","0"
"2016","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","36800","C","","","0"
"2017","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","39100","C","","","0"
"2018","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","36500","C","","","0"
"2019","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","38300","C","","","0"
"2020","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","28800","D","","","0"
"2021","Alberta","2016A000248","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414504","12.4.14","35900","C","","","0"
"2006","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","2700","C","","","0"
"2007","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","900","E","","","0"
"2008","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","1200","E","","","0"
"2009","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","2000","D","","","0"
"2010","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","1900","D","","","0"
"2011","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","1600","D","","","0"
"2012","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","1500","C","","","0"
"2013","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","1400","D","","","0"
"2014","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","1400","D","","","0"
"2015","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","3300","C","","","0"
"2016","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","4000","D","","","0"
"2017","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","4400","D","","","0"
"2018","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","3500","D","","","0"
"2019","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","5700","D","","","0"
"2020","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","15600","B","","","0"
"2021","Alberta","2016A000248","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414531","12.6.1","10700","C","","","0"
"2006","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","4200","C","","","0"
"2007","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","2300","D","","","0"
"2008","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","2700","C","","","0"
"2009","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","3400","D","","","0"
"2010","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","4200","D","","","0"
"2011","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","2800","C","","","0"
"2012","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","2800","C","","","0"
"2013","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","2800","D","","","0"
"2014","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","2600","D","","","0"
"2015","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","5000","D","","","0"
"2016","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","6400","D","","","0"
"2017","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","6900","C","","","0"
"2018","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","6200","D","","","0"
"2019","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","7900","C","","","0"
"2020","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","19600","B","","","0"
"2021","Alberta","2016A000248","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414532","12.6.2","14900","C","","","0"
"2006","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","800","C","","","0"
"2007","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","500","B","","","0"
"2008","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","500","D","","","0"
"2009","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","500","C","","","0"
"2010","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","500","B","","","0"
"2011","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","500","B","","","0"
"2012","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","500","B","","","0"
"2013","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","300","D","","","0"
"2014","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","400","D","","","0"
"2015","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","500","B","","","0"
"2016","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","","F","","","0"
"2017","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","700","B","","","0"
"2018","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","700","A","","","0"
"2019","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","1100","C","","","0"
"2020","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","9700","C","","","0"
"2021","Alberta","2016A000248","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414544","12.6.14","","F","","","0"
"2006","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","80700","A","","","0"
"2007","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","83500","A","","","0"
"2008","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","87200","A","","","0"
"2009","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","86300","A","","","0"
"2010","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","84100","A","","","0"
"2011","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","83400","B","","","0"
"2012","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","88800","A","","","0"
"2013","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","91500","B","","","0"
"2014","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","94200","A","","","0"
"2015","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","95300","A","","","0"
"2016","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","90600","B","","","0"
"2017","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","89500","A","","","0"
"2018","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","90200","A","","","0"
"2019","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","87500","A","","","0"
"2020","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","91400","A","","","0"
"2021","Alberta","2016A000248","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414571","12.8.1","89200","A","","","0"
"2006","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","107700","A","","","0"
"2007","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","113100","B","","","0"
"2008","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","114500","B","","","0"
"2009","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","115900","A","","","0"
"2010","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","110600","B","","","0"
"2011","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","117100","B","","","0"
"2012","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","125400","A","","","0"
"2013","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","122400","A","","","0"
"2014","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","123500","A","","","0"
"2015","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","126600","B","","","0"
"2016","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","120700","A","","","0"
"2017","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","124600","A","","","0"
"2018","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","122100","A","","","0"
"2019","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","122600","B","","","0"
"2020","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","124900","A","","","0"
"2021","Alberta","2016A000248","Median total income","Economic families","2021 constant dollars","429","units","0","v96414572","12.8.2","123800","A","","","0"
"2006","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","39900","C","","","0"
"2007","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","40200","C","","","0"
"2008","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","48400","C","","","0"
"2009","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","44900","C","","","0"
"2010","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","44300","C","","","0"
"2011","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","41500","C","","","0"
"2012","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","46000","C","","","0"
"2013","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","46400","C","","","0"
"2014","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","47900","C","","","0"
"2015","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","48100","B","","","0"
"2016","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","43500","C","","","0"
"2017","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","44600","B","","","0"
"2018","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","43900","B","","","0"
"2019","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","44500","B","","","0"
"2020","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","42300","B","","","0"
"2021","Alberta","2016A000248","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414584","12.8.14","43400","C","","","0"
"2006","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","9800","B","","","0"
"2007","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","10400","B","","","0"
"2008","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","11700","B","","","0"
"2009","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","10400","B","","","0"
"2010","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","10100","B","","","0"
"2011","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","10000","C","","","0"
"2012","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","11400","B","","","0"
"2013","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","11300","B","","","0"
"2014","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","13100","B","","","0"
"2015","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","12500","B","","","0"
"2016","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","11400","B","","","0"
"2017","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","11200","B","","","0"
"2018","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","11200","B","","","0"
"2019","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","10800","B","","","0"
"2020","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","10700","B","","","0"
"2021","Alberta","2016A000248","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414611","12.10.1","11300","B","","","0"
"2006","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","15000","B","","","0"
"2007","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","15200","B","","","0"
"2008","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","16000","B","","","0"
"2009","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","14300","C","","","0"
"2010","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","14700","B","","","0"
"2011","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","15600","B","","","0"
"2012","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","18100","B","","","0"
"2013","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","16700","B","","","0"
"2014","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","18300","B","","","0"
"2015","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","17500","C","","","0"
"2016","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","16900","C","","","0"
"2017","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","17100","B","","","0"
"2018","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","16700","B","","","0"
"2019","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","16400","B","","","0"
"2020","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","15700","B","","","0"
"2021","Alberta","2016A000248","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414612","12.10.2","16600","B","","","0"
"2006","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","3600","E","","","0"
"2007","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4100","D","","","0"
"2008","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","5900","D","","","0"
"2009","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4700","D","","","0"
"2010","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4700","D","","","0"
"2011","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4000","E","","","0"
"2012","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4300","D","","","0"
"2013","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4900","D","","","0"
"2014","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","5200","D","","","0"
"2015","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","5700","D","","","0"
"2016","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4300","D","","","0"
"2017","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4600","D","","","0"
"2018","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4300","D","","","0"
"2019","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4300","D","","","0"
"2020","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4100","D","","","0"
"2021","Alberta","2016A000248","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414624","12.10.14","4700","D","","","0"
"2006","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","70400","A","","","0"
"2007","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","72000","A","","","0"
"2008","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","74800","A","","","0"
"2009","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","74300","A","","","0"
"2010","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","72800","A","","","0"
"2011","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","72800","B","","","0"
"2012","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","77800","A","","","0"
"2013","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","79600","A","","","0"
"2014","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","81000","A","","","0"
"2015","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","82000","A","","","0"
"2016","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","78400","A","","","0"
"2017","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","77800","A","","","0"
"2018","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","78900","A","","","0"
"2019","Alberta","2016A000248","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414651","12.12.1","76900","A","","","0"
