"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","4500","E","","","0"
"2009","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","4100","E","","","0"
"2010","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","4700","D","","","0"
"2011","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","5400","E","","","0"
"2012","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","6100","E","","","0"
"2013","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","5400","E","","","0"
"2014","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","6800","E","","","0"
"2015","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","8800","D","","","0"
"2016","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","9000","D","","","0"
"2017","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","8400","D","","","0"
"2018","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","7000","D","","","0"
"2019","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","7500","E","","","0"
"2020","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","15800","C","","","0"
"2021","Québec, Quebec","2016S0503421","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415011","14.6.1","13300","C","","","0"
"2006","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","6800","D","","","0"
"2007","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","7600","D","","","0"
"2008","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","5300","E","","","0"
"2009","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","5900","E","","","0"
"2010","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","5100","D","","","0"
"2011","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","6200","E","","","0"
"2012","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","8100","E","","","0"
"2013","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","7300","E","","","0"
"2014","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","10300","D","","","0"
"2015","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","9700","D","","","0"
"2016","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","9100","D","","","0"
"2017","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","9100","D","","","0"
"2018","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","8700","D","","","0"
"2019","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","9300","E","","","0"
"2020","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","17700","C","","","0"
"2021","Québec, Quebec","2016S0503421","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415012","14.6.2","16300","D","","","0"
"2006","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2007","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2008","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2009","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2010","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2011","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2012","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2013","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2014","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2015","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","7800","E","","","0"
"2016","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","9000","E","","","0"
"2017","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2018","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2019","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","","F","","","0"
"2020","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","13900","D","","","0"
"2021","Québec, Quebec","2016S0503421","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415024","14.6.14","9500","E","","","0"
"2006","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","64600","C","","","0"
"2007","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","66100","C","","","0"
"2008","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","75200","C","","","0"
"2009","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","74700","C","","","0"
"2010","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","71600","C","","","0"
"2011","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","73600","C","","","0"
"2012","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","64700","C","","","0"
"2013","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","68600","C","","","0"
"2014","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","63800","C","","","0"
"2015","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","62300","C","","","0"
"2016","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","66000","C","","","0"
"2017","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","77100","B","","","0"
"2018","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","69300","C","","","0"
"2019","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","66300","C","","","0"
"2020","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","79500","C","","","0"
"2021","Québec, Quebec","2016S0503421","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415051","14.8.1","73000","B","","","0"
"2006","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","86000","C","","","0"
"2007","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","90900","B","","","0"
"2008","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","99900","C","","","0"
"2009","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","100900","B","","","0"
"2010","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","101500","C","","","0"
"2011","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","100100","C","","","0"
"2012","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","88400","C","","","0"
"2013","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","105300","B","","","0"
"2014","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","91900","C","","","0"
"2015","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","96600","C","","","0"
"2016","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","99000","C","","","0"
"2017","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","102700","B","","","0"
"2018","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","103200","B","","","0"
"2019","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","109900","B","","","0"
"2020","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","113200","B","","","0"
"2021","Québec, Quebec","2016S0503421","Median total income","Economic families","2021 constant dollars","429","units","0","v96415052","14.8.2","108200","C","","","0"
"2006","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","35100","C","","","0"
"2007","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","31700","D","","","0"
"2008","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","34700","D","","","0"
"2009","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","38700","D","","","0"
"2010","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","35600","C","","","0"
"2011","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","35300","D","","","0"
"2012","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","32100","E","","","0"
"2013","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","35700","D","","","0"
"2014","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","38100","D","","","0"
"2015","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","34500","C","","","0"
"2016","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","32700","C","","","0"
"2017","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","38500","C","","","0"
"2018","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","35800","C","","","0"
"2019","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","32400","D","","","0"
"2020","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","40700","C","","","0"
"2021","Québec, Quebec","2016S0503421","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415064","14.8.14","40300","C","","","0"
"2006","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","8800","D","","","0"
"2007","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","8300","D","","","0"
"2008","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","10300","D","","","0"
"2009","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","8700","D","","","0"
"2010","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","9300","D","","","0"
"2011","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","10500","D","","","0"
"2012","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","8400","D","","","0"
"2013","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","9100","D","","","0"
"2014","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","8300","D","","","0"
"2015","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","7900","D","","","0"
"2016","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","7900","D","","","0"
"2017","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","10200","C","","","0"
"2018","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","8800","C","","","0"
"2019","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","8000","D","","","0"
"2020","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","9600","D","","","0"
"2021","Québec, Quebec","2016S0503421","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415091","14.10.1","10200","D","","","0"
"2006","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","12900","D","","","0"
"2007","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","12900","C","","","0"
"2008","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","14900","C","","","0"
"2009","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","14200","D","","","0"
"2010","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","14500","D","","","0"
"2011","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","15400","D","","","0"
"2012","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","12600","D","","","0"
"2013","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","15700","C","","","0"
"2014","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","12600","C","","","0"
"2015","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","14900","D","","","0"
"2016","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","14200","D","","","0"
"2017","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","14100","C","","","0"
"2018","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","15400","C","","","0"
"2019","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","15500","D","","","0"
"2020","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","16800","C","","","0"
"2021","Québec, Quebec","2016S0503421","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415092","14.10.2","16100","C","","","0"
"2006","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","3400","D","","","0"
"2007","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","2800","E","","","0"
"2008","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","3600","E","","","0"
"2009","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","4100","E","","","0"
"2010","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","3300","D","","","0"
"2011","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","","F","","","0"
"2012","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","","F","","","0"
"2013","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","","F","","","0"
"2014","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","","F","","","0"
"2015","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","3200","E","","","0"
"2016","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","2500","E","","","0"
"2017","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","4000","D","","","0"
"2018","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","3400","E","","","0"
"2019","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","","F","","","0"
"2020","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","3800","E","","","0"
"2021","Québec, Quebec","2016S0503421","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415104","14.10.14","4100","D","","","0"
"2006","Québec, Quebec","2016S0503421","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415131","14.12.1","55500","C","","","0"
