"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","24800","D","","","0"
"2009","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","23200","D","","","0"
"2010","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","28800","D","","","0"
"2011","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","28000","D","","","0"
"2012","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","27600","C","","","0"
"2013","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","23500","D","","","0"
"2014","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","31200","C","","","0"
"2015","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","25400","D","","","0"
"2016","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","27600","C","","","0"
"2017","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","26900","C","","","0"
"2018","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","26600","C","","","0"
"2019","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","23100","D","","","0"
"2020","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","24800","C","","","0"
"2021","Montréal, Quebec","2016S0503462","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415224","15.4.14","30900","C","","","0"
"2006","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","5500","D","","","0"
"2007","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","6800","D","","","0"
"2008","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","6400","D","","","0"
"2009","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","7200","D","","","0"
"2010","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","7700","D","","","0"
"2011","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","6200","D","","","0"
"2012","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","6800","D","","","0"
"2013","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","6700","D","","","0"
"2014","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","7900","D","","","0"
"2015","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","7800","D","","","0"
"2016","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","8300","D","","","0"
"2017","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","8600","C","","","0"
"2018","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","8200","D","","","0"
"2019","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","9000","C","","","0"
"2020","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","16900","B","","","0"
"2021","Montréal, Quebec","2016S0503462","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415251","15.6.1","12300","C","","","0"
"2006","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","7200","D","","","0"
"2007","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","7900","D","","","0"
"2008","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","9000","D","","","0"
"2009","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","9400","D","","","0"
"2010","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","9100","D","","","0"
"2011","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","7800","D","","","0"
"2012","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","9900","C","","","0"
"2013","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","9500","C","","","0"
"2014","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","10000","C","","","0"
"2015","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","10800","C","","","0"
"2016","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","11700","C","","","0"
"2017","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","11500","C","","","0"
"2018","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","11300","C","","","0"
"2019","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","10600","D","","","0"
"2020","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","22900","B","","","0"
"2021","Montréal, Quebec","2016S0503462","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96415252","15.6.2","17000","C","","","0"
"2006","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2007","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2008","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2009","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2010","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2011","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2012","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2013","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","2800","E","","","0"
"2014","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2015","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2016","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","1500","E","","","0"
"2017","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","2700","E","","","0"
"2018","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2019","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","","F","","","0"
"2020","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","10400","D","","","0"
"2021","Montréal, Quebec","2016S0503462","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96415264","15.6.14","5700","E","","","0"
"2006","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","59600","B","","","0"
"2007","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","58900","B","","","0"
"2008","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","57800","B","","","0"
"2009","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","57800","B","","","0"
"2010","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","59000","B","","","0"
"2011","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","59700","B","","","0"
"2012","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","62800","B","","","0"
"2013","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","61700","B","","","0"
"2014","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","65500","B","","","0"
"2015","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","63000","B","","","0"
"2016","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","62100","B","","","0"
"2017","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","64300","B","","","0"
"2018","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","65400","B","","","0"
"2019","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","67500","B","","","0"
"2020","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","72700","B","","","0"
"2021","Montréal, Quebec","2016S0503462","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415291","15.8.1","72800","B","","","0"
"2006","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","81200","B","","","0"
"2007","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","84100","B","","","0"
"2008","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","86000","C","","","0"
"2009","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","85400","B","","","0"
"2010","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","81500","C","","","0"
"2011","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","82700","B","","","0"
"2012","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","91600","B","","","0"
"2013","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","90600","B","","","0"
"2014","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","94400","B","","","0"
"2015","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","90600","B","","","0"
"2016","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","94500","B","","","0"
"2017","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","94100","B","","","0"
"2018","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","97800","B","","","0"
"2019","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","101900","B","","","0"
"2020","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","105300","B","","","0"
"2021","Montréal, Quebec","2016S0503462","Median total income","Economic families","2021 constant dollars","429","units","0","v96415292","15.8.2","111400","B","","","0"
"2006","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","30200","C","","","0"
"2007","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","32000","D","","","0"
"2008","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","32400","C","","","0"
"2009","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","30500","D","","","0"
"2010","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","34500","C","","","0"
"2011","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","35100","C","","","0"
"2012","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","35300","C","","","0"
"2013","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","33000","C","","","0"
"2014","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","38400","C","","","0"
"2015","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","34000","C","","","0"
"2016","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","35400","C","","","0"
"2017","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","35100","C","","","0"
"2018","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","33200","C","","","0"
"2019","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","32200","C","","","0"
"2020","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","38000","C","","","0"
"2021","Montréal, Quebec","2016S0503462","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96415304","15.8.14","40900","C","","","0"
"2006","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","7200","C","","","0"
"2007","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","6900","C","","","0"
"2008","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","6500","C","","","0"
"2009","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","5600","D","","","0"
"2010","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","6600","C","","","0"
"2011","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","7300","C","","","0"
"2012","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","7300","C","","","0"
"2013","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","6700","D","","","0"
"2014","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","8300","C","","","0"
"2015","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","7400","C","","","0"
"2016","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","6800","C","","","0"
"2017","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","6500","C","","","0"
"2018","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","7000","C","","","0"
"2019","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","7400","C","","","0"
"2020","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","7900","C","","","0"
"2021","Montréal, Quebec","2016S0503462","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96415331","15.10.1","9500","B","","","0"
"2006","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","11400","C","","","0"
"2007","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","10700","C","","","0"
"2008","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","10800","D","","","0"
"2009","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","9800","C","","","0"
"2010","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","8900","D","","","0"
"2011","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","10000","D","","","0"
"2012","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","12600","C","","","0"
"2013","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","11900","C","","","0"
"2014","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","13000","C","","","0"
"2015","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","12000","C","","","0"
"2016","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","12500","C","","","0"
"2017","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","11600","C","","","0"
"2018","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","12400","C","","","0"
"2019","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","13500","C","","","0"
"2020","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","14200","B","","","0"
"2021","Montréal, Quebec","2016S0503462","Median income tax","Economic families","2021 constant dollars","429","units","0","v96415332","15.10.2","15700","C","","","0"
"2006","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","2200","E","","","0"
"2007","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","2800","E","","","0"
"2008","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","2900","E","","","0"
"2009","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","","F","","","0"
"2010","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","3300","E","","","0"
"2011","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","3200","E","","","0"
"2012","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","3400","E","","","0"
"2013","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","2300","E","","","0"
"2014","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","4300","D","","","0"
"2015","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","2300","E","","","0"
"2016","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","3100","E","","","0"
"2017","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","2500","E","","","0"
"2018","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","2300","E","","","0"
"2019","Montréal, Quebec","2016S0503462","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96415344","15.10.14","","F","","","0"
