"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","62400","B","","","0"
"2007","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","59100","C","","","0"
"2008","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","62700","B","","","0"
"2009","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","63500","B","","","0"
"2010","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","61200","B","","","0"
"2011","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","63700","C","","","0"
"2012","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","66600","C","","","0"
"2013","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","71100","B","","","0"
"2014","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","67100","B","","","0"
"2015","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","74000","B","","","0"
"2016","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","66200","C","","","0"
"2017","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","67700","C","","","0"
"2018","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","69700","B","","","0"
"2019","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","71200","C","","","0"
"2020","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","72600","B","","","0"
"2021","Prince Edward Island","2016A000211","Median market income","Economic families","2021 constant dollars","429","units","0","v96412572","4.4.2","79100","B","","","0"
"2006","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","16200","D","","","0"
"2007","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","17300","E","","","0"
"2008","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","19900","E","","","0"
"2009","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","21400","E","","","0"
"2010","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","23900","E","","","0"
"2011","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","20900","E","","","0"
"2012","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","21600","D","","","0"
"2013","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","23500","D","","","0"
"2014","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","21000","D","","","0"
"2015","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","19300","D","","","0"
"2016","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","22800","D","","","0"
"2017","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","19300","C","","","0"
"2018","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","17700","D","","","0"
"2019","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","22800","D","","","0"
"2020","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","23200","C","","","0"
"2021","Prince Edward Island","2016A000211","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412584","4.4.14","23600","D","","","0"
"2006","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","11400","C","","","0"
"2007","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","11200","C","","","0"
"2008","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","10200","D","","","0"
"2009","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","12000","D","","","0"
"2010","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","12300","D","","","0"
"2011","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","12300","D","","","0"
"2012","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","11700","C","","","0"
"2013","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","12900","C","","","0"
"2014","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","12100","C","","","0"
"2015","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","10900","C","","","0"
"2016","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","11600","C","","","0"
"2017","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","12800","B","","","0"
"2018","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","12700","C","","","0"
"2019","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","12400","C","","","0"
"2020","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","18200","B","","","0"
"2021","Prince Edward Island","2016A000211","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412611","4.6.1","14100","C","","","0"
"2006","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","12500","C","","","0"
"2007","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","12400","D","","","0"
"2008","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","13000","D","","","0"
"2009","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","14200","D","","","0"
"2010","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","15100","C","","","0"
"2011","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","14100","D","","","0"
"2012","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","14600","C","","","0"
"2013","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","14300","C","","","0"
"2014","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","13400","C","","","0"
"2015","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","13200","C","","","0"
"2016","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","14200","C","","","0"
"2017","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","14900","C","","","0"
"2018","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","15400","C","","","0"
"2019","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","16300","C","","","0"
"2020","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","23200","B","","","0"
"2021","Prince Edward Island","2016A000211","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412612","4.6.2","17200","C","","","0"
"2006","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","8100","E","","","0"
"2007","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","9400","E","","","0"
"2008","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","","F","","","0"
"2009","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","","F","","","0"
"2010","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","","F","","","0"
"2011","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","10300","E","","","0"
"2012","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","7900","E","","","0"
"2013","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","9500","E","","","0"
"2014","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","8600","E","","","0"
"2015","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","7100","E","","","0"
"2016","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","7300","E","","","0"
"2017","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","7800","E","","","0"
"2018","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","9300","D","","","0"
"2019","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","","F","","","0"
"2020","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","13500","C","","","0"
"2021","Prince Edward Island","2016A000211","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412624","4.6.14","9200","E","","","0"
"2006","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","58600","B","","","0"
"2007","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","61400","B","","","0"
"2008","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","63400","B","","","0"
"2009","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","62600","B","","","0"
"2010","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","62100","B","","","0"
"2011","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","60100","B","","","0"
"2012","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","63000","B","","","0"
"2013","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","64400","B","","","0"
"2014","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","64600","B","","","0"
"2015","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","65100","B","","","0"
"2016","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","60900","B","","","0"
"2017","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","61900","B","","","0"
"2018","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","64600","A","","","0"
"2019","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","67000","B","","","0"
"2020","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","69100","A","","","0"
"2021","Prince Edward Island","2016A000211","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412651","4.8.1","72000","B","","","0"
"2006","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","77900","B","","","0"
"2007","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","76900","B","","","0"
"2008","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","79500","B","","","0"
"2009","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","78800","A","","","0"
"2010","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","78700","B","","","0"
"2011","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","81100","B","","","0"
"2012","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","81900","B","","","0"
"2013","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","87600","B","","","0"
"2014","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","83500","B","","","0"
"2015","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","86300","B","","","0"
"2016","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","83900","B","","","0"
"2017","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","85700","B","","","0"
"2018","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","85900","A","","","0"
"2019","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","92100","B","","","0"
"2020","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","94900","B","","","0"
"2021","Prince Edward Island","2016A000211","Median total income","Economic families","2021 constant dollars","429","units","0","v96412652","4.8.2","95200","B","","","0"
"2006","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","26000","D","","","0"
"2007","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","27700","D","","","0"
"2008","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","29500","D","","","0"
"2009","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","31100","C","","","0"
"2010","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","35700","C","","","0"
"2011","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","31300","D","","","0"
"2012","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","29200","D","","","0"
"2013","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","33700","B","","","0"
"2014","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","31700","D","","","0"
"2015","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","30300","C","","","0"
"2016","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","31000","C","","","0"
"2017","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","29200","C","","","0"
"2018","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","29100","C","","","0"
"2019","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","32500","C","","","0"
"2020","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","34700","C","","","0"
"2021","Prince Edward Island","2016A000211","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412664","4.8.14","35300","C","","","0"
"2006","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","6800","C","","","0"
"2007","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","6200","C","","","0"
"2008","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","6500","C","","","0"
"2009","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","5900","C","","","0"
"2010","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","6900","C","","","0"
"2011","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","6700","C","","","0"
"2012","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","6400","C","","","0"
"2013","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","7500","C","","","0"
"2014","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","7300","C","","","0"
"2015","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","7200","C","","","0"
"2016","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","6800","C","","","0"
"2017","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","7100","C","","","0"
"2018","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","7200","B","","","0"
"2019","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","7500","C","","","0"
"2020","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","8200","C","","","0"
"2021","Prince Edward Island","2016A000211","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412691","4.10.1","8500","C","","","0"
"2006","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","9700","C","","","0"
"2007","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","8900","C","","","0"
"2008","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","9000","C","","","0"
"2009","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","8000","C","","","0"
"2010","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","9300","C","","","0"
"2011","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","10200","C","","","0"
"2012","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","10100","C","","","0"
"2013","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","11600","C","","","0"
"2014","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","10100","C","","","0"
"2015","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","12300","C","","","0"
"2016","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","10300","B","","","0"
"2017","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","11100","B","","","0"
"2018","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","11000","B","","","0"
"2019","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","12400","C","","","0"
"2020","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","12500","B","","","0"
"2021","Prince Edward Island","2016A000211","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412692","4.10.2","13400","C","","","0"
"2006","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","","F","","","0"
"2007","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","","F","","","0"
"2008","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","2400","E","","","0"
"2009","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","3000","E","","","0"
"2010","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","3900","D","","","0"
"2011","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","3900","E","","","0"
"2012","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","2400","E","","","0"
"2013","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","3800","E","","","0"
"2014","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","3400","E","","","0"
"2015","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","2700","E","","","0"
"2016","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","3200","E","","","0"
"2017","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","2100","E","","","0"
"2018","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","1700","E","","","0"
"2019","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","2600","E","","","0"
"2020","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","3000","D","","","0"
"2021","Prince Edward Island","2016A000211","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412704","4.10.14","3500","D","","","0"
"2006","Prince Edward Island","2016A000211","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412731","4.12.1","52500","B","","","0"
"2007","Prince Edward Island","2016A000211","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412731","4.12.1","53600","B","","","0"
"2008","Prince Edward Island","2016A000211","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412731","4.12.1","54500","B","","","0"
