"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Nova Scotia","2016A000212","Median market income","Economic families","2021 constant dollars","429","units","0","v96412812","5.4.2","76600","B","","","0"
"2020","Nova Scotia","2016A000212","Median market income","Economic families","2021 constant dollars","429","units","0","v96412812","5.4.2","73600","A","","","0"
"2021","Nova Scotia","2016A000212","Median market income","Economic families","2021 constant dollars","429","units","0","v96412812","5.4.2","77500","A","","","0"
"2006","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","17600","D","","","0"
"2007","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","22000","D","","","0"
"2008","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","18900","D","","","0"
"2009","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","18600","D","","","0"
"2010","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","18300","D","","","0"
"2011","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","19700","D","","","0"
"2012","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","23700","D","","","0"
"2013","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","23600","D","","","0"
"2014","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","23200","C","","","0"
"2015","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","21600","D","","","0"
"2016","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","22900","C","","","0"
"2017","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","22200","D","","","0"
"2018","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","24000","C","","","0"
"2019","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","23000","D","","","0"
"2020","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","21300","C","","","0"
"2021","Nova Scotia","2016A000212","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412824","5.4.14","25300","D","","","0"
"2006","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","6100","C","","","0"
"2007","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","6500","C","","","0"
"2008","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","6700","C","","","0"
"2009","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","7400","C","","","0"
"2010","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","8400","C","","","0"
"2011","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","8600","C","","","0"
"2012","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","9000","C","","","0"
"2013","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","8400","C","","","0"
"2014","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","7700","C","","","0"
"2015","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","9900","C","","","0"
"2016","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","9200","C","","","0"
"2017","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","10900","B","","","0"
"2018","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","10000","C","","","0"
"2019","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","10000","C","","","0"
"2020","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","17000","A","","","0"
"2021","Nova Scotia","2016A000212","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412851","5.6.1","13700","C","","","0"
"2006","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","7300","C","","","0"
"2007","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","7500","C","","","0"
"2008","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","7700","C","","","0"
"2009","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","8700","C","","","0"
"2010","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","9300","C","","","0"
"2011","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","9900","C","","","0"
"2012","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","11000","C","","","0"
"2013","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","10200","C","","","0"
"2014","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","9100","C","","","0"
"2015","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","12400","C","","","0"
"2016","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","12700","C","","","0"
"2017","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","13700","B","","","0"
"2018","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","13100","C","","","0"
"2019","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","11800","C","","","0"
"2020","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","21400","B","","","0"
"2021","Nova Scotia","2016A000212","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96412852","5.6.2","17400","B","","","0"
"2006","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","","F","","","0"
"2007","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","","F","","","0"
"2008","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","","F","","","0"
"2009","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","","F","","","0"
"2010","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","7200","E","","","0"
"2011","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","7300","E","","","0"
"2012","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","","F","","","0"
"2013","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","5000","E","","","0"
"2014","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","","F","","","0"
"2015","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","6800","E","","","0"
"2016","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","","F","","","0"
"2017","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","4900","E","","","0"
"2018","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","5300","E","","","0"
"2019","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","6700","E","","","0"
"2020","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","13200","C","","","0"
"2021","Nova Scotia","2016A000212","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96412864","5.6.14","8100","D","","","0"
"2006","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","57400","B","","","0"
"2007","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","58100","A","","","0"
"2008","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","57300","B","","","0"
"2009","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","56900","B","","","0"
"2010","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","58900","A","","","0"
"2011","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","61500","B","","","0"
"2012","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","59800","B","","","0"
"2013","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","61700","A","","","0"
"2014","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","62000","B","","","0"
"2015","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","60800","A","","","0"
"2016","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","61700","B","","","0"
"2017","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","61700","B","","","0"
"2018","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","61300","A","","","0"
"2019","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","62100","A","","","0"
"2020","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","68500","A","","","0"
"2021","Nova Scotia","2016A000212","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412891","5.8.1","69100","A","","","0"
"2006","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","79400","A","","","0"
"2007","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","79400","A","","","0"
"2008","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","75300","B","","","0"
"2009","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","77500","B","","","0"
"2010","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","78400","B","","","0"
"2011","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","84900","B","","","0"
"2012","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","83900","B","","","0"
"2013","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","86800","B","","","0"
"2014","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","86800","B","","","0"
"2015","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","88800","A","","","0"
"2016","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","88000","B","","","0"
"2017","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","87700","A","","","0"
"2018","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","88200","A","","","0"
"2019","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","91900","B","","","0"
"2020","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","97300","A","","","0"
"2021","Nova Scotia","2016A000212","Median total income","Economic families","2021 constant dollars","429","units","0","v96412892","5.8.2","97800","A","","","0"
"2006","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","26400","C","","","0"
"2007","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","29500","C","","","0"
"2008","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","27100","C","","","0"
"2009","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","27100","C","","","0"
"2010","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","28100","C","","","0"
"2011","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","29500","C","","","0"
"2012","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","33100","C","","","0"
"2013","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","33700","C","","","0"
"2014","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","30100","C","","","0"
"2015","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","30200","C","","","0"
"2016","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","31900","C","","","0"
"2017","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","32500","C","","","0"
"2018","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","33300","B","","","0"
"2019","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","32600","C","","","0"
"2020","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","34800","B","","","0"
"2021","Nova Scotia","2016A000212","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412904","5.8.14","35800","B","","","0"
"2006","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","6800","C","","","0"
"2007","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","6100","C","","","0"
"2008","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","5900","C","","","0"
"2009","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","5300","C","","","0"
"2010","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","5800","C","","","0"
"2011","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","6500","C","","","0"
"2012","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","6400","C","","","0"
"2013","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","6800","B","","","0"
"2014","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","6800","C","","","0"
"2015","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","7200","B","","","0"
"2016","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","6600","C","","","0"
"2017","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","7300","B","","","0"
"2018","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","7100","C","","","0"
"2019","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","7200","C","","","0"
"2020","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","8000","B","","","0"
"2021","Nova Scotia","2016A000212","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412931","5.10.1","8600","B","","","0"
"2006","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","10700","B","","","0"
"2007","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","9700","C","","","0"
"2008","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","8900","B","","","0"
"2009","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","8500","C","","","0"
"2010","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","9000","B","","","0"
"2011","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","10900","B","","","0"
"2012","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","10500","C","","","0"
"2013","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","10900","C","","","0"
"2014","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","11500","C","","","0"
"2015","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","11700","C","","","0"
"2016","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","11500","C","","","0"
"2017","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","11500","B","","","0"
"2018","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","11600","B","","","0"
"2019","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","12200","C","","","0"
"2020","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","13600","B","","","0"
"2021","Nova Scotia","2016A000212","Median income tax","Economic families","2021 constant dollars","429","units","0","v96412932","5.10.2","13800","B","","","0"
"2006","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","1500","E","","","0"
"2007","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","2800","D","","","0"
"2008","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","1800","E","","","0"
"2009","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","","F","","","0"
"2010","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","1700","E","","","0"
"2011","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","2500","E","","","0"
"2012","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","2700","E","","","0"
"2013","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","2800","E","","","0"
"2014","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","2600","E","","","0"
"2015","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","2400","E","","","0"
"2016","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","2400","D","","","0"
"2017","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","2600","E","","","0"
"2018","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","2700","D","","","0"
"2019","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","2800","E","","","0"
"2020","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","3200","D","","","0"
"2021","Nova Scotia","2016A000212","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96412944","5.10.14","3500","D","","","0"
"2006","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","50400","A","","","0"
"2007","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","51700","B","","","0"
"2008","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","51300","B","","","0"
"2009","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","52200","B","","","0"
"2010","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","52500","A","","","0"
"2011","Nova Scotia","2016A000212","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412971","5.12.1","54300","A","","","0"
