"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Ontario","2016A000235","Median market income","Economic families","2021 constant dollars","429","units","0","v96413532","8.4.2","85500","A","","","0"
"2014","Ontario","2016A000235","Median market income","Economic families","2021 constant dollars","429","units","0","v96413532","8.4.2","88900","A","","","0"
"2015","Ontario","2016A000235","Median market income","Economic families","2021 constant dollars","429","units","0","v96413532","8.4.2","89000","A","","","0"
"2016","Ontario","2016A000235","Median market income","Economic families","2021 constant dollars","429","units","0","v96413532","8.4.2","88800","A","","","0"
"2017","Ontario","2016A000235","Median market income","Economic families","2021 constant dollars","429","units","0","v96413532","8.4.2","91300","A","","","0"
"2018","Ontario","2016A000235","Median market income","Economic families","2021 constant dollars","429","units","0","v96413532","8.4.2","94200","A","","","0"
"2019","Ontario","2016A000235","Median market income","Economic families","2021 constant dollars","429","units","0","v96413532","8.4.2","92600","A","","","0"
"2020","Ontario","2016A000235","Median market income","Economic families","2021 constant dollars","429","units","0","v96413532","8.4.2","91000","A","","","0"
"2021","Ontario","2016A000235","Median market income","Economic families","2021 constant dollars","429","units","0","v96413532","8.4.2","96200","A","","","0"
"2006","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","25500","C","","","0"
"2007","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","25400","C","","","0"
"2008","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","25200","D","","","0"
"2009","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","24600","C","","","0"
"2010","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","24700","C","","","0"
"2011","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","23300","C","","","0"
"2012","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","24100","C","","","0"
"2013","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","28100","C","","","0"
"2014","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","27600","C","","","0"
"2015","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","25900","C","","","0"
"2016","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","27100","C","","","0"
"2017","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","27100","C","","","0"
"2018","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","27400","C","","","0"
"2019","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","30300","C","","","0"
"2020","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","25000","C","","","0"
"2021","Ontario","2016A000235","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413544","8.4.14","31600","B","","","0"
"2006","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","3900","C","","","0"
"2007","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","4300","C","","","0"
"2008","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","4400","C","","","0"
"2009","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","6500","C","","","0"
"2010","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","7200","C","","","0"
"2011","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","5800","C","","","0"
"2012","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","6100","C","","","0"
"2013","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","6000","C","","","0"
"2014","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","6600","C","","","0"
"2015","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","6800","C","","","0"
"2016","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","7500","C","","","0"
"2017","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","7800","B","","","0"
"2018","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","7400","B","","","0"
"2019","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","8100","B","","","0"
"2020","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","17300","A","","","0"
"2021","Ontario","2016A000235","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413571","8.6.1","13600","B","","","0"
"2006","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","5500","C","","","0"
"2007","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","6000","C","","","0"
"2008","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","5200","C","","","0"
"2009","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","7200","C","","","0"
"2010","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","8200","C","","","0"
"2011","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","7100","C","","","0"
"2012","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","8100","C","","","0"
"2013","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","8100","C","","","0"
"2014","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","8500","C","","","0"
"2015","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","8500","C","","","0"
"2016","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","9200","B","","","0"
"2017","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","9600","B","","","0"
"2018","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","9200","B","","","0"
"2019","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","9700","B","","","0"
"2020","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","22000","A","","","0"
"2021","Ontario","2016A000235","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96413572","8.6.2","17400","A","","","0"
"2006","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","600","E","","","0"
"2007","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","800","D","","","0"
"2008","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","","F","","","0"
"2009","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","","F","","","0"
"2010","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","","F","","","0"
"2011","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","2000","E","","","0"
"2012","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","1700","D","","","0"
"2013","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","1700","E","","","0"
"2014","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","2000","E","","","0"
"2015","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","1700","D","","","0"
"2016","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","1700","E","","","0"
"2017","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","2000","E","","","0"
"2018","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","2100","E","","","0"
"2019","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","2500","E","","","0"
"2020","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","11700","C","","","0"
"2021","Ontario","2016A000235","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96413584","8.6.14","6800","D","","","0"
"2006","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","73200","A","","","0"
"2007","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","73400","A","","","0"
"2008","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","74800","A","","","0"
"2009","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","72500","A","","","0"
"2010","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","72100","A","","","0"
"2011","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","71200","A","","","0"
"2012","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","71800","A","","","0"
"2013","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","70200","A","","","0"
"2014","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","73500","A","","","0"
"2015","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","72900","A","","","0"
"2016","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","72800","A","","","0"
"2017","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","75200","A","","","0"
"2018","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","77400","A","","","0"
"2019","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","76400","A","","","0"
"2020","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","82100","A","","","0"
"2021","Ontario","2016A000235","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413611","8.8.1","83000","A","","","0"
"2006","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","94200","A","","","0"
"2007","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","96300","A","","","0"
"2008","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","95900","A","","","0"
"2009","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","93100","A","","","0"
"2010","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","95300","A","","","0"
"2011","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","95100","A","","","0"
"2012","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","98400","A","","","0"
"2013","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","97200","A","","","0"
"2014","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","100700","A","","","0"
"2015","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","102400","A","","","0"
"2016","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","101600","A","","","0"
"2017","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","103800","A","","","0"
"2018","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","108700","A","","","0"
"2019","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","106400","A","","","0"
"2020","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","114500","A","","","0"
"2021","Ontario","2016A000235","Median total income","Economic families","2021 constant dollars","429","units","0","v96413612","8.8.2","113600","A","","","0"
"2006","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","34500","B","","","0"
"2007","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","33900","C","","","0"
"2008","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","34600","C","","","0"
"2009","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","35800","C","","","0"
"2010","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","36600","C","","","0"
"2011","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","31700","C","","","0"
"2012","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","33600","B","","","0"
"2013","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","36700","C","","","0"
"2014","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","36500","B","","","0"
"2015","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","34900","C","","","0"
"2016","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","34700","C","","","0"
"2017","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","36800","B","","","0"
"2018","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","36700","B","","","0"
"2019","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","38500","B","","","0"
"2020","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","39400","B","","","0"
"2021","Ontario","2016A000235","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96413624","8.8.14","41500","B","","","0"
"2006","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","9000","B","","","0"
"2007","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","8000","B","","","0"
"2008","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","8300","B","","","0"
"2009","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","7300","B","","","0"
"2010","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","7100","B","","","0"
"2011","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","7000","B","","","0"
"2012","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","6900","B","","","0"
"2013","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","7200","B","","","0"
"2014","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","7600","B","","","0"
"2015","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","7300","B","","","0"
"2016","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","7000","B","","","0"
"2017","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","7700","B","","","0"
"2018","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","8200","B","","","0"
"2019","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","7900","B","","","0"
"2020","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","8400","B","","","0"
"2021","Ontario","2016A000235","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413651","8.10.1","9400","A","","","0"
"2006","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","12600","B","","","0"
"2007","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","11800","B","","","0"
"2008","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","11700","B","","","0"
"2009","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","10100","B","","","0"
"2010","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","10300","B","","","0"
"2011","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","10800","B","","","0"
"2012","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","11100","B","","","0"
"2013","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","10900","B","","","0"
"2014","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","11500","B","","","0"
"2015","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","11900","B","","","0"
"2016","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","11200","B","","","0"
"2017","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","12300","B","","","0"
"2018","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","12900","B","","","0"
"2019","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","12400","B","","","0"
"2020","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","13500","A","","","0"
"2021","Ontario","2016A000235","Median income tax","Economic families","2021 constant dollars","429","units","0","v96413652","8.10.2","14200","A","","","0"
"2006","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","3000","D","","","0"
"2007","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","2700","D","","","0"
"2008","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","3200","D","","","0"
"2009","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","3100","D","","","0"
"2010","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","2700","E","","","0"
"2011","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","2200","E","","","0"
"2012","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","2200","D","","","0"
"2013","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","3100","D","","","0"
"2014","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","3000","D","","","0"
"2015","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","2100","D","","","0"
"2016","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","2400","D","","","0"
"2017","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","2700","D","","","0"
"2018","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","2900","D","","","0"
"2019","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","3100","D","","","0"
"2020","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","3000","D","","","0"
"2021","Ontario","2016A000235","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96413664","8.10.14","3800","C","","","0"
"2006","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","63800","A","","","0"
"2007","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","64700","A","","","0"
"2008","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","65600","A","","","0"
"2009","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","64700","A","","","0"
"2010","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","64300","A","","","0"
"2011","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","63600","A","","","0"
"2012","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","64000","A","","","0"
"2013","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","63400","A","","","0"
"2014","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","65300","A","","","0"
"2015","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","65300","A","","","0"
"2016","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","64900","A","","","0"
"2017","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","66600","A","","","0"
"2018","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","68400","A","","","0"
"2019","Ontario","2016A000235","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96413691","8.12.1","67300","A","","","0"
