"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","85300","B","","","0"
"2009","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","80200","B","","","0"
"2010","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","78100","B","","","0"
"2011","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","82000","B","","","0"
"2012","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","83000","A","","","0"
"2013","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","84800","B","","","0"
"2014","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","86200","B","","","0"
"2015","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","89100","B","","","0"
"2016","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","85600","B","","","0"
"2017","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","90700","A","","","0"
"2018","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","93800","B","","","0"
"2019","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","93200","B","","","0"
"2020","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","87300","A","","","0"
"2021","British Columbia","2016A000259","Median market income","Economic families","2021 constant dollars","429","units","0","v96414732","13.4.2","94100","A","","","0"
"2006","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","24500","D","","","0"
"2007","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","26800","C","","","0"
"2008","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","29800","D","","","0"
"2009","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","28300","D","","","0"
"2010","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","22600","D","","","0"
"2011","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","22200","D","","","0"
"2012","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","22600","D","","","0"
"2013","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","27900","C","","","0"
"2014","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","27600","C","","","0"
"2015","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","19700","D","","","0"
"2016","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","24700","D","","","0"
"2017","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","27400","C","","","0"
"2018","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","27500","C","","","0"
"2019","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","27200","C","","","0"
"2020","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","29200","C","","","0"
"2021","British Columbia","2016A000259","Median market income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414744","13.4.14","34400","C","","","0"
"2006","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","2500","D","","","0"
"2007","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","2900","D","","","0"
"2008","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","3800","D","","","0"
"2009","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","4500","D","","","0"
"2010","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","4800","D","","","0"
"2011","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","5100","D","","","0"
"2012","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","4900","D","","","0"
"2013","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","4400","D","","","0"
"2014","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","4500","C","","","0"
"2015","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","5800","D","","","0"
"2016","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","6100","C","","","0"
"2017","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","5900","C","","","0"
"2018","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","5100","C","","","0"
"2019","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","5600","C","","","0"
"2020","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","16100","B","","","0"
"2021","British Columbia","2016A000259","Median government transfers","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414771","13.6.1","11100","B","","","0"
"2006","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","4500","D","","","0"
"2007","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","4700","D","","","0"
"2008","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","5300","D","","","0"
"2009","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","5800","D","","","0"
"2010","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","5900","D","","","0"
"2011","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","6300","D","","","0"
"2012","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","7200","C","","","0"
"2013","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","6800","D","","","0"
"2014","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","6800","D","","","0"
"2015","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","7500","C","","","0"
"2016","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","8800","C","","","0"
"2017","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","9100","C","","","0"
"2018","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","8100","C","","","0"
"2019","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","8400","C","","","0"
"2020","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","20000","A","","","0"
"2021","British Columbia","2016A000259","Median government transfers","Economic families","2021 constant dollars","429","units","0","v96414772","13.6.2","14100","B","","","0"
"2006","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","500","A","","","0"
"2007","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","500","D","","","0"
"2008","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","700","E","","","0"
"2009","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","","F","","","0"
"2010","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","1300","E","","","0"
"2011","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","","F","","","0"
"2012","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","1400","E","","","0"
"2013","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","","F","","","0"
"2014","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","","F","","","0"
"2015","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","","F","","","0"
"2016","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","","F","","","0"
"2017","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","","F","","","0"
"2018","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","600","E","","","0"
"2019","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","1300","E","","","0"
"2020","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","9100","D","","","0"
"2021","British Columbia","2016A000259","Median government transfers","Persons not in an economic family","2021 constant dollars","429","units","0","v96414784","13.6.14","","F","","","0"
"2006","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","64700","B","","","0"
"2007","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","66800","A","","","0"
"2008","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","71100","A","","","0"
"2009","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","65000","A","","","0"
"2010","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","64000","B","","","0"
"2011","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","63900","B","","","0"
"2012","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","65200","A","","","0"
"2013","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","68000","B","","","0"
"2014","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","67600","A","","","0"
"2015","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","66400","B","","","0"
"2016","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","66900","B","","","0"
"2017","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","72200","A","","","0"
"2018","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","69700","A","","","0"
"2019","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","73600","A","","","0"
"2020","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","78100","A","","","0"
"2021","British Columbia","2016A000259","Median total income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414811","13.8.1","77500","A","","","0"
"2006","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","90700","A","","","0"
"2007","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","91200","A","","","0"
"2008","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","97600","A","","","0"
"2009","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","93800","B","","","0"
"2010","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","91200","B","","","0"
"2011","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","93200","B","","","0"
"2012","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","94800","B","","","0"
"2013","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","96700","A","","","0"
"2014","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","97100","B","","","0"
"2015","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","99900","B","","","0"
"2016","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","100300","A","","","0"
"2017","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","103500","A","","","0"
"2018","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","107500","A","","","0"
"2019","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","105600","B","","","0"
"2020","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","110200","A","","","0"
"2021","British Columbia","2016A000259","Median total income","Economic families","2021 constant dollars","429","units","0","v96414812","13.8.2","111100","A","","","0"
"2006","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","31900","C","","","0"
"2007","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","33100","C","","","0"
"2008","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","34800","C","","","0"
"2009","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","33700","C","","","0"
"2010","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","30200","D","","","0"
"2011","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","30600","C","","","0"
"2012","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","30800","C","","","0"
"2013","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","36000","C","","","0"
"2014","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","35600","C","","","0"
"2015","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","27800","C","","","0"
"2016","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","33000","C","","","0"
"2017","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","34700","B","","","0"
"2018","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","35400","B","","","0"
"2019","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","36000","C","","","0"
"2020","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","41400","B","","","0"
"2021","British Columbia","2016A000259","Median total income","Persons not in an economic family","2021 constant dollars","429","units","0","v96414824","13.8.14","42700","B","","","0"
"2006","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","6800","B","","","0"
"2007","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","6000","C","","","0"
"2008","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","6400","B","","","0"
"2009","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","5200","C","","","0"
"2010","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","4800","C","","","0"
"2011","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","5200","C","","","0"
"2012","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","5200","C","","","0"
"2013","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","6200","C","","","0"
"2014","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","6100","C","","","0"
"2015","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","6000","C","","","0"
"2016","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","5700","C","","","0"
"2017","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","6900","B","","","0"
"2018","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","6700","B","","","0"
"2019","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","6800","B","","","0"
"2020","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","7600","B","","","0"
"2021","British Columbia","2016A000259","Median income tax","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414851","13.10.1","8100","B","","","0"
"2006","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","10700","C","","","0"
"2007","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","9700","C","","","0"
"2008","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","10000","C","","","0"
"2009","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","8600","C","","","0"
"2010","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","8200","C","","","0"
"2011","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","9500","C","","","0"
"2012","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","9200","C","","","0"
"2013","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","10100","C","","","0"
"2014","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","9900","B","","","0"
"2015","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","10700","C","","","0"
"2016","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","10700","C","","","0"
"2017","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","11200","B","","","0"
"2018","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","12000","B","","","0"
"2019","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","12200","B","","","0"
"2020","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","11800","B","","","0"
"2021","British Columbia","2016A000259","Median income tax","Economic families","2021 constant dollars","429","units","0","v96414852","13.10.2","12600","B","","","0"
"2006","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","1700","E","","","0"
"2007","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","2300","E","","","0"
"2008","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","2200","E","","","0"
"2009","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","1800","E","","","0"
"2010","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","1100","E","","","0"
"2011","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","","F","","","0"
"2012","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","1500","E","","","0"
"2013","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","2400","E","","","0"
"2014","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","2000","E","","","0"
"2015","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","","F","","","0"
"2016","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","1900","E","","","0"
"2017","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","2400","D","","","0"
"2018","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","2300","D","","","0"
"2019","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","2500","D","","","0"
"2020","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","3400","D","","","0"
"2021","British Columbia","2016A000259","Median income tax","Persons not in an economic family","2021 constant dollars","429","units","0","v96414864","13.10.14","3700","D","","","0"
"2006","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","57100","A","","","0"
"2007","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","59800","A","","","0"
"2008","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","62500","A","","","0"
"2009","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","59200","B","","","0"
"2010","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","58500","B","","","0"
"2011","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","57500","A","","","0"
"2012","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","59100","A","","","0"
"2013","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","61600","B","","","0"
"2014","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","61100","A","","","0"
"2015","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","59500","B","","","0"
"2016","British Columbia","2016A000259","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96414891","13.12.1","60700","B","","","0"
