"REF_DATE","GEO","DGUID","Income concept","Economic family type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Canada","2016A000011124","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412011","1.12.1","64100","A","","","0"
"2019","Canada","2016A000011124","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412011","1.12.1","64500","A","","","0"
"2020","Canada","2016A000011124","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412011","1.12.1","69000","A","","","0"
"2021","Canada","2016A000011124","Median after-tax income","Economic families and persons not in an economic family","2021 constant dollars","429","units","0","v96412011","1.12.1","68400","A","","","0"
"2006","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","76300","A","","","0"
"2007","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","79100","A","","","0"
"2008","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","80300","A","","","0"
"2009","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","80400","A","","","0"
"2010","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","80500","A","","","0"
"2011","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","81300","A","","","0"
"2012","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","83600","A","","","0"
"2013","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","83700","A","","","0"
"2014","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","86000","A","","","0"
"2015","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","86500","A","","","0"
"2016","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","87000","A","","","0"
"2017","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","88600","A","","","0"
"2018","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","90600","A","","","0"
"2019","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","90400","A","","","0"
"2020","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","95500","A","","","0"
"2021","Canada","2016A000011124","Median after-tax income","Economic families","2021 constant dollars","429","units","0","v96412012","1.12.2","95200","A","","","0"
"2006","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","28800","A","","","0"
"2007","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","29800","B","","","0"
"2008","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","30700","B","","","0"
"2009","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","31200","A","","","0"
"2010","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","31500","B","","","0"
"2011","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","30100","A","","","0"
"2012","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","31700","A","","","0"
"2013","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","32600","A","","","0"
"2014","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","33100","A","","","0"
"2015","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","31600","A","","","0"
"2016","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","31900","A","","","0"
"2017","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","32600","A","","","0"
"2018","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","32500","A","","","0"
"2019","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","33200","A","","","0"
"2020","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","35700","A","","","0"
"2021","Canada","2016A000011124","Median after-tax income","Persons not in an economic family","2021 constant dollars","429","units","0","v96412024","1.12.14","36100","A","","","0"


